date,China,USA,Vietnam,Australia,Japan,HongKong,Singapore,Norway,Panama,Taiwan
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2013-12-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-01-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-02-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-03-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
2014-04-01,,,,,,,,,,
